CustomerID,latest_purchase,frequency,monetary,Recency,clean_date,RScore,FScore,MScore,RFM,Segment
15589,4/1/2011 11:22,4,456.58,252,2011-04-01,1,3,1,131, POTENTIAL
15590,2/23/2011 16:36,1,-30.19,289,2011-02-23,1,1,1,111, POTENTIAL
15592,10/24/2011 8:59,1,388.58,46,2011-10-24,4,1,1,411, POTENTIAL
15593,9/30/2011 11:46,1,199.8,70,2011-09-30,3,1,1,311, POTENTIAL
15594,9/7/2011 10:51,6,1767.53,93,2011-09-07,3,4,3,343, LOYAL CUSTOMER
15596,8/31/2011 10:55,9,1343.34,100,2011-08-31,3,4,3,343, LOYAL CUSTOMER
15597,11/4/2011 13:26,2,315.72,35,2011-11-04,4,2,1,421,NEW CUSTOMER
15598,11/4/2011 13:14,3,235.68,35,2011-11-04,4,3,1,431,NEW CUSTOMER
15599,5/19/2011 13:05,2,761.74,204,2011-05-19,2,2,2,222,LOST CUSTOMER
15601,9/22/2011 10:20,17,6745.36,78,2011-09-22,3,5,5,355, LOYAL CUSTOMER
15602,9/30/2011 9:38,15,1083.63,70,2011-09-30,3,5,3,353, LOYAL CUSTOMER
15603,9/22/2011 10:04,1,48.48,78,2011-09-22,3,1,1,311, POTENTIAL
15604,10/18/2011 14:47,1,216.39,52,2011-10-18,4,1,1,411, POTENTIAL
15605,9/11/2011 10:39,5,1198.23,89,2011-09-11,3,3,3,333, LOYAL CUSTOMER
15606,8/12/2011 15:00,11,2422.64,119,2011-08-12,3,5,3,353, LOYAL CUSTOMER
15607,1/7/2011 12:44,1,104.76,336,2011-01-07,1,1,1,111, POTENTIAL
15608,8/11/2011 9:56,4,1093.68,120,2011-08-11,3,3,3,333, LOYAL CUSTOMER
15609,6/8/2011 13:00,2,270.03,184,2011-06-08,2,2,1,221,LOST CUSTOMER
15610,10/19/2011 10:36,1,112.46,51,2011-10-19,4,1,1,411, POTENTIAL
15611,9/30/2011 13:21,15,1568.39,70,2011-09-30,3,5,3,353, LOYAL CUSTOMER
15612,11/3/2011 14:52,2,195.15,36,2011-11-03,4,2,1,421,NEW CUSTOMER
15615,8/26/2011 12:41,27,10360.04,105,2011-08-26,3,5,5,355, LOYAL CUSTOMER
15618,9/8/2011 12:57,5,747.031,92,2011-09-08,3,3,2,332,LOST CUSTOMER
15619,11/29/2011 8:14,1,336.4,10,2011-11-29,5,1,1,511, POTENTIAL
15620,5/3/2011 11:22,6,1524.4,220,2011-05-03,2,4,3,243, AT RISK 
15621,12/5/2011 14:01,6,1158.77,4,2011-12-05,5,4,3,543, LOYAL CUSTOMER
15622,9/21/2011 10:19,16,3224.53,79,2011-09-21,3,5,4,354, LOYAL CUSTOMER
15623,7/21/2011 17:26,1,301.03,141,2011-07-21,2,1,1,211, POTENTIAL
15624,8/15/2011 11:38,4,588.13,116,2011-08-15,3,3,2,332,LOST CUSTOMER
15625,8/31/2011 16:13,8,1504.56,100,2011-08-31,3,4,3,343, LOYAL CUSTOMER
15626,9/26/2011 10:03,2,675.8,74,2011-09-26,3,2,2,322,LOST CUSTOMER
15628,9/2/2011 12:52,10,2865.64,98,2011-09-02,3,5,4,354, LOYAL CUSTOMER
15630,5/23/2011 17:41,3,1180.4,200,2011-05-23,2,3,3,233,LOST CUSTOMER
15632,8/10/2011 10:57,10,3147.31,121,2011-08-10,2,5,4,254, AT RISK 
15634,11/22/2011 16:28,1,243.55,17,2011-11-22,5,1,1,511, POTENTIAL
15636,9/11/2011 11:17,2,724.76,89,2011-09-11,3,2,2,322,LOST CUSTOMER
15637,10/18/2011 8:28,1,223.36,52,2011-10-18,4,1,1,411, POTENTIAL
15638,2/11/2011 15:12,1,-94.0,301,2011-02-11,1,1,1,111, POTENTIAL
15639,7/28/2011 14:30,1,425.32,134,2011-07-28,2,1,1,211, POTENTIAL
15640,9/22/2011 14:59,17,12433.34,78,2011-09-22,3,5,5,355, LOYAL CUSTOMER
15641,8/26/2011 14:04,4,1887.2,105,2011-08-26,3,3,3,333, LOYAL CUSTOMER
15643,6/8/2011 16:06,6,647.4,184,2011-06-08,2,4,2,242, AT RISK 
15644,6/26/2011 14:54,4,813.0,166,2011-06-26,2,3,2,232,LOST CUSTOMER
15645,11/21/2011 11:55,1,612.01,18,2011-11-21,5,1,2,512, POTENTIAL
15646,7/5/2011 9:53,4,425.14,157,2011-07-05,2,3,1,231,LOST CUSTOMER
15648,5/19/2011 15:53,4,599.9,204,2011-05-19,2,3,2,232,LOST CUSTOMER
15649,12/7/2010 10:06,2,816.0,367,2010-12-07,1,2,2,122, POTENTIAL
15651,3/24/2011 8:56,3,646.3,260,2011-03-24,1,3,2,132, POTENTIAL
15652,9/9/2011 14:22,1,337.74,91,2011-09-09,3,1,1,311, POTENTIAL
15653,9/8/2011 10:49,2,877.44,92,2011-09-08,3,2,2,322,LOST CUSTOMER
15654,11/30/2011 13:08,2,922.53,9,2011-11-30,5,2,2,522,NEW CUSTOMER
15655,4/20/2011 16:28,2,511.32,233,2011-04-20,2,2,2,222,LOST CUSTOMER
15656,6/14/2011 13:48,4,748.5,178,2011-06-14,2,3,2,232,LOST CUSTOMER
15657,11/17/2011 12:19,1,30.0,22,2011-11-17,5,1,1,511, POTENTIAL
15658,6/2/2011 15:22,8,958.9,190,2011-06-02,2,4,2,242, AT RISK 
15659,10/27/2011 9:23,1,306.45,43,2011-10-27,4,1,1,411, POTENTIAL
15660,9/15/2011 13:57,12,1552.01,85,2011-09-15,3,5,3,353, LOYAL CUSTOMER
15661,1/5/2011 12:32,2,309.8,338,2011-01-05,1,2,1,121, POTENTIAL
15663,8/25/2011 15:50,1,138.14,106,2011-08-25,3,1,1,311, POTENTIAL
15664,12/15/2010 17:05,2,358.63,359,2010-12-15,1,2,1,121, POTENTIAL
15665,6/24/2011 14:57,2,2242.01,168,2011-06-24,2,2,3,223,LOST CUSTOMER
15667,10/31/2011 10:56,1,301.32,39,2011-10-31,4,1,1,411, POTENTIAL
15668,5/6/2011 10:39,1,76.32,217,2011-05-06,2,1,1,211, POTENTIAL
15669,8/28/2011 11:19,5,677.69,103,2011-08-28,3,3,2,332,LOST CUSTOMER
15670,2/16/2011 10:50,1,173.05,296,2011-02-16,1,1,1,111, POTENTIAL
15671,9/6/2011 10:53,10,2635.49,94,2011-09-06,3,5,4,354, LOYAL CUSTOMER
15673,9/12/2011 16:12,4,2881.02,88,2011-09-12,3,3,4,334, LOYAL CUSTOMER
15674,9/27/2011 15:17,8,1744.02,73,2011-09-27,3,4,3,343, LOYAL CUSTOMER
15675,9/19/2011 13:48,3,323.69,81,2011-09-19,3,3,1,331,LOST CUSTOMER
15676,5/10/2011 12:07,5,3324.09,213,2011-05-10,2,3,4,234,LOST CUSTOMER
15677,10/21/2011 15:36,1,657.23,49,2011-10-21,4,1,2,412, POTENTIAL
15678,10/18/2011 9:25,1,352.7,52,2011-10-18,4,1,1,411, POTENTIAL
15679,7/8/2011 13:31,4,781.28,154,2011-07-08,2,3,2,232,LOST CUSTOMER
15680,12/8/2010 14:43,3,1333.68,366,2010-12-08,1,3,3,133, POTENTIAL
15681,6/9/2011 16:34,6,946.36,183,2011-06-09,2,4,2,242, AT RISK 
15683,8/14/2011 12:56,1,193.75,117,2011-08-14,3,1,1,311, POTENTIAL
15687,6/7/2011 16:08,11,2981.5,185,2011-06-07,2,5,4,254, AT RISK 
15689,8/12/2011 9:37,2,254.1,119,2011-08-12,3,2,1,321,LOST CUSTOMER
15690,8/31/2011 11:40,2,239.76,100,2011-08-31,3,2,1,321,LOST CUSTOMER
15691,4/1/2011 15:13,1,136.8,252,2011-04-01,1,1,1,111, POTENTIAL
15692,11/11/2011 14:12,1,191.04,28,2011-11-11,5,1,1,511, POTENTIAL
15694,6/5/2011 11:44,15,6423.6,187,2011-06-05,2,5,5,255, AT RISK 
15695,3/18/2011 8:32,2,409.98,266,2011-03-18,1,2,1,121, POTENTIAL
15696,9/28/2011 11:22,12,2644.46,72,2011-09-28,3,5,4,354, LOYAL CUSTOMER
15699,11/22/2011 8:26,1,309.65,17,2011-11-22,5,1,1,511, POTENTIAL
15700,6/20/2011 16:53,3,664.03,172,2011-06-20,2,3,2,232,LOST CUSTOMER
15701,9/27/2011 10:41,4,1542.14,73,2011-09-27,3,3,3,333, LOYAL CUSTOMER
15703,3/20/2011 10:51,1,211.5,264,2011-03-20,1,1,1,111, POTENTIAL
15704,7/22/2011 13:35,4,2293.62,140,2011-07-22,2,3,3,233,LOST CUSTOMER
15705,5/22/2011 15:37,1,143.1,201,2011-05-22,2,1,1,211, POTENTIAL
15706,9/28/2011 10:13,7,1001.81,72,2011-09-28,3,4,3,343, LOYAL CUSTOMER
15707,9/14/2011 14:19,4,945.58,86,2011-09-14,3,3,2,332,LOST CUSTOMER
15708,7/28/2011 11:17,11,3329.72,134,2011-07-28,2,5,4,254, AT RISK 
15709,3/1/2011 10:38,1,133.25,283,2011-03-01,1,1,1,111, POTENTIAL
15712,9/29/2011 13:03,5,1072.36,71,2011-09-29,3,3,3,333, LOYAL CUSTOMER
15713,7/19/2011 13:34,3,346.75,143,2011-07-19,2,3,1,231,LOST CUSTOMER
15714,9/23/2011 11:25,2,330.88,77,2011-09-23,3,2,1,321,LOST CUSTOMER
15716,7/17/2011 11:59,4,1118.81,145,2011-07-17,2,3,3,233,LOST CUSTOMER
15717,4/19/2011 13:21,1,150.3,234,2011-04-19,2,1,1,211, POTENTIAL
15719,9/1/2011 12:41,14,5043.96,99,2011-09-01,3,5,5,355, LOYAL CUSTOMER
15720,11/15/2011 14:48,1,598.73,24,2011-11-15,5,1,2,512, POTENTIAL
15721,11/28/2011 12:14,1,507.08,11,2011-11-28,5,1,2,512, POTENTIAL
15722,8/23/2011 11:30,6,2181.21,108,2011-08-23,3,4,3,343, LOYAL CUSTOMER
15723,12/10/2010 11:12,1,203.1,364,2010-12-10,1,1,1,111, POTENTIAL
15724,5/22/2011 14:40,3,212.3,201,2011-05-22,2,3,1,231,LOST CUSTOMER
15725,11/24/2011 14:51,1,415.25,15,2011-11-24,5,1,1,511, POTENTIAL
15727,8/24/2011 14:54,7,5178.96,107,2011-08-24,3,4,5,345, LOYAL CUSTOMER
15728,10/21/2011 14:03,1,-134.8,49,2011-10-21,4,1,1,411, POTENTIAL
15729,5/25/2011 16:43,2,62.0,198,2011-05-25,2,2,1,221,LOST CUSTOMER
15730,9/8/2011 14:28,4,1108.38,92,2011-09-08,3,3,3,333, LOYAL CUSTOMER
15732,5/11/2011 14:24,2,294.12,212,2011-05-11,2,2,1,221,LOST CUSTOMER
15733,3/2/2011 9:05,1,162.3,282,2011-03-02,1,1,1,111, POTENTIAL
15734,8/17/2011 10:50,2,1339.45,114,2011-08-17,3,2,3,323,LOST CUSTOMER
15737,9/28/2011 11:19,12,1121.21,72,2011-09-28,3,5,3,353, LOYAL CUSTOMER
15738,9/4/2011 12:04,19,4788.77,96,2011-09-04,3,5,4,354, LOYAL CUSTOMER
15739,10/4/2011 13:42,1,449.12,66,2011-10-04,3,1,1,311, POTENTIAL
15740,10/21/2011 14:29,1,154.88,49,2011-10-21,4,1,1,411, POTENTIAL
15743,8/18/2011 12:43,4,784.46,113,2011-08-18,3,3,2,332,LOST CUSTOMER
15744,9/23/2011 9:52,1,34.8,77,2011-09-23,3,1,1,311, POTENTIAL
15745,9/27/2011 10:24,6,1071.24,73,2011-09-27,3,4,3,343, LOYAL CUSTOMER
15746,7/28/2011 15:27,2,182.96,134,2011-07-28,2,2,1,221,LOST CUSTOMER
15747,8/11/2011 14:04,3,974.04,120,2011-08-11,3,3,2,332,LOST CUSTOMER
15748,10/30/2011 12:51,1,149.31,40,2011-10-30,4,1,1,411, POTENTIAL
15749,4/18/2011 13:20,4,21535.9,235,2011-04-18,2,3,5,235,LOST CUSTOMER
15750,9/28/2011 13:00,9,2451.23,72,2011-09-28,3,4,3,343, LOYAL CUSTOMER
15752,9/7/2011 15:52,8,2628.93,93,2011-09-07,3,4,4,344, LOYAL CUSTOMER
15753,2/8/2011 12:41,1,79.2,304,2011-02-08,1,1,1,111, POTENTIAL
15754,9/27/2011 10:12,4,455.67,73,2011-09-27,3,3,1,331,LOST CUSTOMER
15755,9/26/2011 15:51,8,2318.88,74,2011-09-26,3,4,3,343, LOYAL CUSTOMER
15756,7/10/2011 11:19,4,532.96,152,2011-07-10,2,3,2,232,LOST CUSTOMER
15757,5/6/2011 11:40,2,714.42,217,2011-05-06,2,2,2,222,LOST CUSTOMER
15758,11/15/2011 10:48,1,205.25,24,2011-11-15,5,1,1,511, POTENTIAL
15759,5/5/2011 15:13,3,253.04,218,2011-05-05,2,3,1,231,LOST CUSTOMER
15762,9/23/2011 15:17,2,583.75,77,2011-09-23,3,2,2,322,LOST CUSTOMER
15763,9/27/2011 11:11,3,1048.67,73,2011-09-27,3,3,3,333, LOYAL CUSTOMER
15764,9/19/2011 16:16,10,3245.47,81,2011-09-19,3,5,4,354, LOYAL CUSTOMER
15766,10/6/2011 17:03,1,315.06,64,2011-10-06,3,1,1,311, POTENTIAL
15768,8/16/2011 10:48,4,581.83,115,2011-08-16,3,3,2,332,LOST CUSTOMER
15769,9/22/2011 9:46,29,51823.72,78,2011-09-22,3,5,5,355, LOYAL CUSTOMER
15773,12/4/2011 12:48,1,635.68,5,2011-12-04,5,1,2,512, POTENTIAL
15774,10/2/2011 12:04,1,270.8,68,2011-10-02,3,1,1,311, POTENTIAL
15775,4/8/2011 12:56,1,104.9,245,2011-04-08,1,1,1,111, POTENTIAL
15776,7/29/2011 13:46,1,241.62,133,2011-07-29,2,1,1,211, POTENTIAL
15777,4/12/2011 16:43,5,1021.61,241,2011-04-12,1,3,3,133, POTENTIAL
15780,6/9/2011 12:01,3,475.28,183,2011-06-09,2,3,1,231,LOST CUSTOMER
15781,7/28/2011 10:53,4,333.56,134,2011-07-28,2,3,1,231,LOST CUSTOMER
15782,9/11/2011 14:29,4,2593.94,89,2011-09-11,3,3,4,334, LOYAL CUSTOMER
15783,11/29/2011 9:50,1,246.3,10,2011-11-29,5,1,1,511, POTENTIAL
15785,7/5/2011 10:08,8,2303.75,157,2011-07-05,2,4,3,243, AT RISK 
15786,8/31/2011 13:39,5,4834.2,100,2011-08-31,3,3,4,334, LOYAL CUSTOMER
15787,11/13/2011 14:55,3,948.05,26,2011-11-13,5,3,2,532,NEW CUSTOMER
15789,12/16/2010 14:35,1,351.3,358,2010-12-16,1,1,1,111, POTENTIAL
15790,11/29/2011 14:53,1,220.85,10,2011-11-29,5,1,1,511, POTENTIAL
15791,6/2/2011 14:24,3,1604.44,190,2011-06-02,2,3,3,233,LOST CUSTOMER
15793,3/16/2011 10:45,4,948.96,268,2011-03-16,1,3,2,132, POTENTIAL
15795,7/13/2011 10:43,1,610.01,149,2011-07-13,2,1,2,212, POTENTIAL
15796,9/28/2011 16:38,10,2666.61,72,2011-09-28,3,5,4,354, LOYAL CUSTOMER
15797,8/18/2011 17:04,4,2207.4,113,2011-08-18,3,3,3,333, LOYAL CUSTOMER
15799,9/25/2011 12:46,3,884.14,75,2011-09-25,3,3,2,332,LOST CUSTOMER
15800,8/24/2011 14:23,2,699.08,107,2011-08-24,3,2,2,322,LOST CUSTOMER
15801,8/22/2011 9:53,4,1042.19,109,2011-08-22,3,3,3,333, LOYAL CUSTOMER
15802,7/20/2011 11:40,3,-451.42,142,2011-07-20,2,3,1,231,LOST CUSTOMER
15803,10/19/2011 14:56,1,415.82,51,2011-10-19,4,1,1,411, POTENTIAL
15804,9/6/2011 15:14,19,3848.55,94,2011-09-06,3,5,4,354, LOYAL CUSTOMER
15805,8/25/2011 14:50,20,5452.17,106,2011-08-25,3,5,5,355, LOYAL CUSTOMER
15806,7/5/2011 12:15,3,784.58,157,2011-07-05,2,3,2,232,LOST CUSTOMER
15807,9/23/2011 14:43,3,903.9,77,2011-09-23,3,3,2,332,LOST CUSTOMER
15808,2/6/2011 14:33,5,3724.77,306,2011-02-06,1,3,4,134, POTENTIAL
15809,6/8/2011 15:31,6,399.21,184,2011-06-08,2,4,1,241, AT RISK 
15810,9/22/2011 9:38,7,1145.43,78,2011-09-22,3,4,3,343, LOYAL CUSTOMER
15811,8/26/2011 9:37,9,2171.32,105,2011-08-26,3,4,3,343, LOYAL CUSTOMER
15812,8/24/2011 14:19,5,1801.14,107,2011-08-24,3,3,3,333, LOYAL CUSTOMER
15813,5/16/2011 8:13,2,1303.91,207,2011-05-16,2,2,3,223,LOST CUSTOMER
15814,12/6/2011 15:01,6,1842.73,3,2011-12-06,5,4,3,543, LOYAL CUSTOMER
15815,7/22/2011 12:20,5,2100.6,140,2011-07-22,2,3,3,233,LOST CUSTOMER
15819,7/31/2011 15:22,4,1905.45,131,2011-07-31,2,3,3,233,LOST CUSTOMER
15820,1/24/2011 12:00,1,206.98,319,2011-01-24,1,1,1,111, POTENTIAL
15821,10/9/2011 13:28,2,570.96,61,2011-10-09,3,2,2,322,LOST CUSTOMER
15822,12/6/2011 14:50,2,885.47,3,2011-12-06,5,2,2,522,NEW CUSTOMER
15823,12/2/2010 15:08,2,-840.76,372,2010-12-02,1,2,1,121, POTENTIAL
15825,6/20/2011 13:27,1,532.94,172,2011-06-20,2,1,2,212, POTENTIAL
15826,5/13/2011 10:44,4,1649.36,210,2011-05-13,2,3,3,233,LOST CUSTOMER
15827,9/27/2011 15:35,20,1641.48,73,2011-09-27,3,5,3,353, LOYAL CUSTOMER
15829,9/1/2011 16:45,2,636.14,99,2011-09-01,3,2,2,322,LOST CUSTOMER
15830,11/2/2011 10:40,2,547.7,37,2011-11-02,4,2,2,422,NEW CUSTOMER
15831,8/7/2011 13:54,4,747.76,124,2011-08-07,2,3,2,232,LOST CUSTOMER
15832,3/30/2011 15:29,1,836.79,254,2011-03-30,1,1,2,112, POTENTIAL
15834,9/30/2011 14:41,6,2084.9,70,2011-09-30,3,4,3,343, LOYAL CUSTOMER
15835,7/25/2011 12:50,4,954.09,137,2011-07-25,2,3,2,232,LOST CUSTOMER
15836,10/25/2011 15:37,2,117.47,45,2011-10-25,4,2,1,421,NEW CUSTOMER
15837,10/6/2011 9:01,1,391.98,64,2011-10-06,3,1,1,311, POTENTIAL
15838,9/23/2011 9:19,21,33350.76,77,2011-09-23,3,5,5,355, LOYAL CUSTOMER
15839,9/20/2011 12:12,5,1020.74,80,2011-09-20,3,3,3,333, LOYAL CUSTOMER
15840,6/22/2011 10:39,3,345.66,170,2011-06-22,2,3,1,231,LOST CUSTOMER
15841,9/28/2011 12:15,6,1209.1,72,2011-09-28,3,4,3,343, LOYAL CUSTOMER
15843,2/9/2011 10:19,1,118.95,303,2011-02-09,1,1,1,111, POTENTIAL
15844,10/24/2011 15:19,1,130.74,46,2011-10-24,4,1,1,411, POTENTIAL
15845,9/14/2011 9:22,10,3650.87,86,2011-09-14,3,5,4,354, LOYAL CUSTOMER
15847,2/24/2011 16:46,2,389.27,288,2011-02-24,1,2,1,121, POTENTIAL
15850,6/24/2011 14:16,2,238.85,168,2011-06-24,2,2,1,221,LOST CUSTOMER
15852,6/6/2011 11:22,2,160.71,186,2011-06-06,2,2,1,221,LOST CUSTOMER
15853,10/19/2011 10:38,1,110.8,51,2011-10-19,4,1,1,411, POTENTIAL
15854,9/14/2011 12:25,12,2974.65,86,2011-09-14,3,5,4,354, LOYAL CUSTOMER
15855,7/26/2011 10:20,5,712.24,136,2011-07-26,2,3,2,232,LOST CUSTOMER
15856,9/5/2011 17:46,31,16173.67,95,2011-09-05,3,5,5,355, LOYAL CUSTOMER
15857,11/21/2011 12:18,1,297.0,18,2011-11-21,5,1,1,511, POTENTIAL
15858,9/23/2011 9:39,5,1438.85,77,2011-09-23,3,3,3,333, LOYAL CUSTOMER
15860,9/25/2011 12:31,8,977.21,75,2011-09-25,3,4,2,342, AT RISK 
15861,7/28/2011 11:29,9,3000.36,134,2011-07-28,2,4,4,244, AT RISK 
15862,8/19/2011 16:34,4,832.88,112,2011-08-19,3,3,2,332,LOST CUSTOMER
15863,5/31/2011 11:36,2,68.84,192,2011-05-31,2,2,1,221,LOST CUSTOMER
15864,9/2/2011 10:31,8,1769.78,98,2011-09-02,3,4,3,343, LOYAL CUSTOMER
15865,9/12/2011 9:38,3,895.13,88,2011-09-12,3,3,2,332,LOST CUSTOMER
15866,8/30/2011 14:09,1,230.53,101,2011-08-30,3,1,1,311, POTENTIAL
15867,9/30/2011 15:04,16,3797.79,70,2011-09-30,3,5,4,354, LOYAL CUSTOMER
15869,3/7/2011 17:23,2,149.64,277,2011-03-07,1,2,1,121, POTENTIAL
15870,11/7/2011 10:58,1,354.09,32,2011-11-07,4,1,1,411, POTENTIAL
15872,11/25/2011 11:55,2,360.93,14,2011-11-25,5,2,1,521,NEW CUSTOMER
15874,6/15/2011 11:01,9,4330.67,177,2011-06-15,2,4,4,244, AT RISK 
15877,12/8/2011 11:57,3,440.78,1,2011-12-08,5,3,1,531,NEW CUSTOMER
15880,12/5/2010 13:09,2,313.28,369,2010-12-05,1,2,1,121, POTENTIAL
15881,12/13/2010 10:40,8,438.24,361,2010-12-13,1,4,1,141, POTENTIAL
15882,5/25/2011 11:35,5,495.36,198,2011-05-25,2,3,1,231,LOST CUSTOMER
15883,12/7/2011 17:05,2,396.48,2,2011-12-07,5,2,1,521,NEW CUSTOMER
15885,9/8/2011 10:43,3,379.35,92,2011-09-08,3,3,1,331,LOST CUSTOMER
15886,10/10/2011 14:25,1,181.09,60,2011-10-10,4,1,1,411, POTENTIAL
15888,9/21/2011 9:44,2,141.27,79,2011-09-21,3,2,1,321,LOST CUSTOMER
15889,7/6/2011 11:10,2,446.87,156,2011-07-06,2,2,1,221,LOST CUSTOMER
15891,4/27/2011 12:35,1,524.52,226,2011-04-27,2,1,2,212, POTENTIAL
15894,3/31/2011 13:50,2,263.55,253,2011-03-31,1,2,1,121, POTENTIAL
15895,7/13/2011 10:27,1,179.17,149,2011-07-13,2,1,1,211, POTENTIAL
15897,5/29/2011 13:50,2,222.05,194,2011-05-29,2,2,1,221,LOST CUSTOMER
15898,5/3/2011 12:38,6,1384.68,220,2011-05-03,2,4,3,243, AT RISK 
15899,12/6/2010 10:36,1,56.25,368,2010-12-06,1,1,1,111, POTENTIAL
15900,11/16/2011 12:19,1,351.11,23,2011-11-16,5,1,1,511, POTENTIAL
15901,9/23/2011 12:38,3,363.88,77,2011-09-23,3,3,1,331,LOST CUSTOMER
15903,9/30/2011 13:31,8,5126.34,70,2011-09-30,3,4,5,345, LOYAL CUSTOMER
15904,12/1/2011 14:50,1,164.68,8,2011-12-01,5,1,1,511, POTENTIAL
15906,7/18/2011 11:37,8,1521.79,144,2011-07-18,2,4,3,243, AT RISK 
15907,6/16/2011 12:45,3,967.45,176,2011-06-16,2,3,2,232,LOST CUSTOMER
15909,6/19/2011 10:38,1,191.94,173,2011-06-19,2,1,1,211, POTENTIAL
15910,9/1/2011 16:59,8,1232.18,99,2011-09-01,3,4,3,343, LOYAL CUSTOMER
15912,6/14/2011 14:29,2,264.62,178,2011-06-14,2,2,1,221,LOST CUSTOMER
15916,9/23/2011 15:18,10,1491.24,77,2011-09-23,3,5,3,353, LOYAL CUSTOMER
15917,4/6/2011 10:40,1,123.1,247,2011-04-06,1,1,1,111, POTENTIAL
15918,6/2/2011 11:42,2,334.23,190,2011-06-02,2,2,1,221,LOST CUSTOMER
15919,12/6/2010 11:26,2,639.89,368,2010-12-06,1,2,2,122, POTENTIAL
15920,7/8/2011 15:31,4,167.5,154,2011-07-08,2,3,1,231,LOST CUSTOMER
15921,6/20/2011 11:03,1,336.03,172,2011-06-20,2,1,1,211, POTENTIAL
15922,12/2/2010 13:05,2,363.6,372,2010-12-02,1,2,1,121, POTENTIAL
15923,12/2/2010 12:16,1,127.08,372,2010-12-02,1,1,1,111, POTENTIAL
15925,5/29/2011 15:35,1,207.15,194,2011-05-29,2,1,1,211, POTENTIAL
15930,10/3/2011 14:52,1,426.63,67,2011-10-03,3,1,1,311, POTENTIAL
15932,9/12/2011 14:24,11,2461.85,88,2011-09-12,3,5,3,353, LOYAL CUSTOMER
15933,9/29/2011 16:42,3,1107.46,71,2011-09-29,3,3,3,333, LOYAL CUSTOMER
15935,4/14/2011 13:27,2,416.86,239,2011-04-14,2,2,1,221,LOST CUSTOMER
15937,10/6/2011 15:48,1,145.35,64,2011-10-06,3,1,1,311, POTENTIAL
15938,8/19/2011 12:56,5,404.58,112,2011-08-19,3,3,1,331,LOST CUSTOMER
15939,9/11/2011 11:30,16,6102.26,89,2011-09-11,3,5,5,355, LOYAL CUSTOMER
15940,2/1/2011 16:21,2,31.8,311,2011-02-01,1,2,1,121, POTENTIAL
15942,7/29/2011 9:01,1,337.44,133,2011-07-29,2,1,1,211, POTENTIAL
15944,3/8/2011 10:33,1,325.1,276,2011-03-08,1,1,1,111, POTENTIAL
15945,12/9/2010 13:14,1,181.0,365,2010-12-09,1,1,1,111, POTENTIAL
15947,9/18/2011 10:46,1,1708.24,82,2011-09-18,3,1,3,313, POTENTIAL
15948,12/1/2011 15:32,2,955.24,8,2011-12-01,5,2,2,522,NEW CUSTOMER
15949,9/29/2011 17:34,2,364.72,71,2011-09-29,3,2,1,321,LOST CUSTOMER
15950,9/22/2011 11:17,5,1705.26,78,2011-09-22,3,3,3,333, LOYAL CUSTOMER
15951,2/27/2011 11:57,3,669.57,285,2011-02-27,1,3,2,132, POTENTIAL
15952,7/3/2011 13:33,4,806.57,159,2011-07-03,2,3,2,232,LOST CUSTOMER
15953,5/12/2011 11:44,10,1634.53,211,2011-05-12,2,5,3,253, AT RISK 
15955,9/29/2011 14:12,16,4389.81,71,2011-09-29,3,5,4,354, LOYAL CUSTOMER
15957,11/8/2011 12:14,1,428.89,31,2011-11-08,4,1,1,411, POTENTIAL
15958,9/26/2011 13:41,1,104.35,74,2011-09-26,3,1,1,311, POTENTIAL
15963,11/20/2011 11:33,2,470.76,19,2011-11-20,5,2,1,521,NEW CUSTOMER
15965,12/7/2010 13:18,4,845.64,367,2010-12-07,1,3,2,132, POTENTIAL
15967,11/16/2011 15:41,2,418.83,23,2011-11-16,5,2,1,521,NEW CUSTOMER
15969,6/7/2011 12:19,4,582.9,185,2011-06-07,2,3,2,232,LOST CUSTOMER
15970,2/9/2011 12:08,1,314.1,303,2011-02-09,1,1,1,111, POTENTIAL
15971,9/12/2011 10:47,12,4199.85,88,2011-09-12,3,5,4,354, LOYAL CUSTOMER
15973,4/18/2011 9:39,3,99.77,235,2011-04-18,2,3,1,231,LOST CUSTOMER
15974,9/5/2011 15:40,8,3429.55,95,2011-09-05,3,4,4,344, LOYAL CUSTOMER
15975,9/16/2011 13:33,1,371.01,84,2011-09-16,3,1,1,311, POTENTIAL
15976,6/27/2011 13:00,2,430.94,165,2011-06-27,2,2,1,221,LOST CUSTOMER
15977,11/22/2011 13:29,2,1054.73,17,2011-11-22,5,2,3,523,NEW CUSTOMER
15978,9/23/2011 15:21,1,1098.78,77,2011-09-23,3,1,3,313, POTENTIAL
15980,9/12/2011 9:41,3,2398.86,88,2011-09-12,3,3,3,333, LOYAL CUSTOMER
15981,9/23/2011 13:24,8,3408.48,77,2011-09-23,3,4,4,344, LOYAL CUSTOMER
15983,12/9/2010 10:45,4,1475.02,365,2010-12-09,1,3,3,133, POTENTIAL
15984,9/29/2011 19:30,11,2816.97,71,2011-09-29,3,5,4,354, LOYAL CUSTOMER
15985,8/8/2011 16:31,3,1037.42,123,2011-08-08,2,3,3,233,LOST CUSTOMER
15986,11/9/2011 15:17,1,168.12,30,2011-11-09,5,1,1,511, POTENTIAL
15987,8/11/2011 9:45,7,1451.28,120,2011-08-11,3,4,3,343, LOYAL CUSTOMER
15988,11/20/2011 13:23,1,158.03,19,2011-11-20,5,1,1,511, POTENTIAL
